name,price,volume24h,volume7d,volume30d,lastUpdated,marketCapByTotalSupply
Baby Floki Billionaire,4.81E-11,301.7043281,2158.978136,9882.260372,2023-04-26T16:28:00.000Z,0
CFL 365 Finance,6.57E-05,301.5313066,2138.166551,9060.144313,2023-04-26T16:28:00.000Z,26285.56736
Pegasus,8.95E-05,300.9196992,2315.362788,9120.916114,2023-04-26T16:28:00.000Z,89536.18938
Delta,1.272558738,300.4994875,1925.578343,9859.685879,2023-04-26T16:28:00.000Z,57265143.2
BIZVERSE,0.002013275,299.602453,1905.071034,8894.460358,2023-04-26T16:28:00.000Z,2013275.08
YoCoin,0.001801877,296.5992086,2093.314714,8892.328033,2023-04-26T16:28:00.000Z,174156.85
Pizza Game,0.000101133,296.1823911,2278.602356,8023.609189,2023-04-26T16:28:00.000Z,390327.2936
Floki New Year,7.71E-05,295.6657125,2110.567837,8122.011678,2023-04-26T16:28:00.000Z,0
LOA Protocol,0.000657933,295.015615,2110.807226,7634.426608,2023-04-26T16:28:00.000Z,1315866.389
Luzion Protocol,3.74E-05,294.819327,2033.325823,8983.552444,2023-04-26T16:28:00.000Z,12.15580934
WalletNow,0.014568133,294.5970812,1973.444436,9135.377986,2023-04-26T16:28:00.000Z,0
Firework Games,0.00020372,292.5598796,2221.76625,8601.380948,2023-04-26T16:28:00.000Z,0
ESPL ARENA,0.0002829,292.3866832,2247.343334,8031.38126,2023-04-26T16:28:00.000Z,282900.0704
SafeBull,5.38E-11,291.6250398,2077.976249,9612.409966,2023-04-26T16:28:00.000Z,0
Mainstream For The Underground,7.11E-14,290.1733306,2105.500461,8909.935647,2023-04-26T16:28:00.000Z,0
Decentralized Liquidity Program,0.067421972,290.1653235,2221.769031,7872.181462,2023-04-26T16:28:00.000Z,67421972.1
Shoppi Coin,0.000119841,289.5991911,2054.988934,9093.51683,2023-04-26T16:28:00.000Z,11984.11202
Cats Coin,5.73E-11,289.5772134,2194.603158,9111.134888,2023-04-26T16:28:00.000Z,57266.13177
Masterpiece Maker,4.28E-06,289.2872073,1927.893312,8000.848698,2023-04-26T16:28:00.000Z,0
Wrapped Fuse,0.075049807,287.1065924,2100.551643,9430.962383,2023-04-26T16:28:00.000Z,23614866.88
Dignity Gold,2.064678116,286.6241356,1891.03889,8243.143378,2023-04-26T16:28:00.000Z,0
Shibcraft,0.01994675,286.1025525,1812.98335,9308.232873,2023-04-26T16:28:00.000Z,187993.6753
random,1.10E-08,285.1754865,1796.866637,8417.667463,2023-04-26T16:28:00.000Z,415840.2263
Dead Knight Metaverse,8.71E-05,284.1234915,1893.999351,8028.057268,2023-04-26T16:28:00.000Z,43559.2137
TETHEREUM,2.99E-05,282.1967943,1832.780442,7651.569699,2023-04-26T16:28:00.000Z,298729.5687
28VCK,0.000950092,282.1287349,1968.42217,8286.494617,2023-04-26T16:28:00.000Z,0
RunBlox,0.003939946,282.0535116,1968.030841,7902.62882,2023-04-26T16:28:00.000Z,15759.82259
KoaCombat,8.37E-12,281.3277375,1951.36772,9132.880229,2023-04-26T16:28:00.000Z,418546.7337
Snake Token,0.000254041,279.0918843,1924.928624,7921.19212,2023-04-26T16:28:00.000Z,71156.32305
PlayNity,0.002318046,278.3153425,1984.842262,7926.546395,2023-04-26T16:28:00.000Z,347706.8539
BSC Gold,6.31E-05,277.9252363,1830.240105,9083.651827,2023-04-26T16:28:00.000Z,0
bHBD,0.973841165,276.916862,2029.330532,8602.036036,2023-04-26T16:28:00.000Z,48692.05825
ZoomSwap,0.002078508,276.7186521,1762.681058,8926.011993,2023-04-26T16:28:00.000Z,28804.05485
CSR,0.008200793,276.5817922,2062.413419,8685.911921,2023-04-26T16:28:00.000Z,0
Vanguard S&P 500 ETF Tokenized Stock Defichain,177.0007234,276.202859,2004.264052,8730.544237,2023-04-26T16:28:00.000Z,0
MarX,0.004291052,275.8690962,249.0345721,6197.28901,2023-04-26T16:28:00.000Z,9011208.989
ByteEx,0.000142567,275.6508974,2114.593668,8730.042681,2023-04-26T16:28:00.000Z,14256.68791
Lucky Roo,6.74E-08,274.614147,1896.993256,7992.344386,2023-04-26T16:28:00.000Z,673633.9204
EvolveAI,0.00836394,274.4590191,2002.307367,8400.606034,2023-04-26T16:28:00.000Z,836393.9758
Neeo,0.000387037,274.2726492,1724.568815,8917.759114,2023-04-26T16:28:00.000Z,0
Baby WOJ,1.70E-05,274.0846297,2074.933998,8857.507022,2023-04-26T16:28:00.000Z,0
The Fire Token,6.05E-08,273.4760301,1939.182018,7438.638419,2023-04-26T16:28:00.000Z,555763.2529
MetaSetGO,0.006441077,272.786429,1887.691654,8324.219309,2023-04-26T16:28:00.000Z,644107.6541
Flare Token,0.000365947,270.5924022,1781.295487,8604.056135,2023-04-26T16:28:00.000Z,1463789.112
Gooeys,2.01E-05,268.2256995,1812.033724,7709.969985,2023-04-26T16:28:00.000Z,0
ArbZilla,4.31E-19,268.1357801,1872.649226,8740.454559,2023-04-26T16:28:00.000Z,0
Fenomy,0.002133127,267.9597057,1831.257298,8290.645177,2023-04-26T16:28:00.000Z,383962.9333
Evoverse Power,0.001087339,267.757972,1969.74724,8060.487901,2023-04-26T16:28:00.000Z,54366.95622
Cool Cats MILK,0.000214849,267.3744725,1864.932045,7795.524194,2023-04-26T16:28:00.000Z,548846.9072
XCF Token,0.00096243,267.2339707,1808.636627,8153.195345,2023-04-26T16:28:00.000Z,1443645.056
CryptoJetski,0.00031733,266.617936,2008.948107,8701.932526,2023-04-26T16:28:00.000Z,31733.04667
AmazingDoge,6.85E-08,266.2986267,1756.384823,8035.431588,2023-04-26T16:28:00.000Z,68457.92878
StepD,5.65E-06,265.7095248,1674.818683,7752.874385,2023-04-26T16:28:00.000Z,33898.49908
Tranquil Staked ONE,0.033637649,265.0149076,1817.750256,7374.298738,2023-04-26T16:28:00.000Z,981347.7365
OPPA Token,9.99E-13,263.6719564,1999.186461,7605.856772,2023-04-26T16:28:00.000Z,99879.91902
Mongoose,1.52E-17,262.4121612,2019.781666,8029.596988,2023-04-26T16:28:00.000Z,0.136493125
Hedge,0.036573268,261.0054444,1766.903623,7819.080393,2023-04-26T16:28:00.000Z,365732.6849
Croking,0.218976689,259.7716813,1805.765882,8536.505979,2023-04-26T16:28:00.000Z,262772.0263
PAXW,0.003160306,259.4236339,1824.383312,3211.302057,2023-04-26T16:28:00.000Z,3160305.712
DSC Mix,0.011127502,259.2632789,1731.067159,7678.52036,2023-04-26T16:28:00.000Z,96926.52649
Scientix,0.057571384,258.8374025,1922.1935,8231.564563,2023-04-26T16:28:00.000Z,75591.2269
EverETH,1.34E-09,255.0806586,1640.691443,7272.95662,2023-04-26T16:28:00.000Z,657571.8337
Vital Network,5.31E-05,254.3178247,1787.156741,8100.629898,2023-04-26T16:28:00.000Z,494335.0487
Floki Musk,2.61E-07,253.2569151,1833.867,6995.721557,2023-04-26T16:28:00.000Z,260782.1197
D-Drops,0.00462364,252.9798825,1775.084253,7309.962654,2023-04-26T16:28:00.000Z,1552148.482
Captain Inu,8.03E-10,252.7992149,1676.919112,7354.541336,2023-04-26T16:28:00.000Z,509716.256
888tron,0.023215362,251.711181,1913.833686,7943.537169,2023-04-26T16:28:00.000Z,2320235.398
panKUKU,1.50E-07,251.5520021,1806.081044,7212.769141,2023-04-26T16:28:00.000Z,133466.3969
JK Coin,0.115917163,251.2626456,1587.999285,8200.467417,2023-04-26T16:28:00.000Z,115917162.9
FANG Token,0.022374008,251.2492521,1868.97549,8208.331896,2023-04-26T16:28:00.000Z,209063.0352
botXcoin,0.003032584,249.6960147,1619.444655,6803.576863,2023-04-26T16:28:00.000Z,15162919.24
Proof Of Apes,3.43E-07,249.6727078,1824.511999,6844.912809,2023-04-26T16:28:00.000Z,343051.6176
Rabbitking,6.22E-11,248.0718038,1656.984066,8094.66773,2023-04-26T16:28:00.000Z,62213.47674
Dwagon,1.13E-05,247.7393654,1745.584621,7893.754347,2023-04-26T16:28:00.000Z,10910.90687
Comb Finance,3.109100374,247.6798527,1686.00004,8093.586519,2023-04-26T16:28:00.000Z,401229.4032
LUXO,0.0605,247.581931,1881.879152,7997.873721,2023-04-26T16:28:00.000Z,60500000
TWITTERDOGE,1.50E-07,247.2363168,1781.752141,7921.00695,2023-04-26T16:28:00.000Z,65899.00343
Rice Wallet,0.001467073,246.7707182,1570.576421,7767.098225,2023-04-26T16:28:00.000Z,1467072.775
Ai Smart Chain,0.001310388,246.1745332,1638.220343,7945.744754,2023-04-26T16:28:00.000Z,131038.7755
Doglaikacoin,3.09E-06,245.5882636,1809.595258,7228.934803,2023-04-26T16:28:00.000Z,30901.4337
StrongNode Edge,1.29E-05,245.5656484,1578.421624,7277.256772,2023-04-26T16:28:00.000Z,129281.1557
Birb,0.004284235,245.2430802,1591.71544,8030.662518,2023-04-26T16:28:00.000Z,425852.9524
Control2XY,0.001279092,245.2271322,1826.284714,7668.176207,2023-04-26T16:28:00.000Z,111155.4486
Corgidoge,4.75E-08,244.4590792,1681.215857,7590.5491,2023-04-26T16:28:00.000Z,427201.3
Hintchain,4.35E-05,244.2418388,1643.123,6953.676266,2023-04-26T16:28:00.000Z,0
SpiceUSD,0.159532484,243.9424411,1618.583826,7699.855154,2023-04-26T16:28:00.000Z,948935.2691
PackagePortal,0.067017867,242.0114942,1584.609425,7505.13435,2023-04-26T16:28:00.000Z,670178.6736
Desmos,0.041802097,241.5983259,2048.281139,6795.513356,2023-04-26T16:28:00.000Z,6882140.748
STIPS,0.001874587,241.5553345,1594.69959,7710.1927,2023-04-26T16:28:00.000Z,0
DreamPad Capital,3.20E-06,240.9515859,1771.102435,7157.536287,2023-04-26T16:28:00.000Z,0
KEYS,0.002459067,239.481185,1802.539543,7690.772662,2023-04-26T16:28:00.000Z,2446771.873
Solberg,0.009836873,239.4288703,1835.171038,7062.002342,2023-04-26T16:28:00.000Z,983687.3103
ZooCoin,0.000528852,239.1085201,1754.434106,7512.515212,2023-04-26T16:28:00.000Z,528852.4224
Grim Finance,0.000555023,238.7360205,1825.135569,7585.81504,2023-04-26T16:28:00.000Z,25819.69076
Privok Green Enegry,0.000195919,236.458553,1699.891236,7709.73473,2023-04-26T16:28:00.000Z,3271846.502
Generative AI,2.86E-08,236.4489348,1559.78975,6830.528542,2023-04-26T16:28:00.000Z,5717.639839
Melody,0.00581064,236.1029523,1686.781131,6394.418952,2023-04-26T16:28:00.000Z,58106.40184
Jigen,0.00291251,234.9167051,1616.994312,6458.141529,2023-04-26T16:28:00.000Z,291251.0485
Apollo Token,1.75E-06,234.5348548,1706.125248,6858.401337,2023-04-26T16:28:00.000Z,17547.88443
CoinMatch Ai,0.000710221,233.4430291,1520.538415,6554.657823,2023-04-26T16:28:00.000Z,71022.10911
Ricnatum,3.26E-06,232.4246398,1680.872736,7495.444641,2023-04-26T16:28:00.000Z,32577.92688
Eng Crypto,1.09E-05,232.2679362,1770.199475,7616.207549,2023-04-26T16:28:00.000Z,13579.50395
Wrapped KardiaChain,0.006345752,231.4207452,1550.891901,7309.146524,2023-04-26T16:28:00.000Z,31728758.22
Neural AI,0.000349759,230.8200137,1501.23304,6886.715103,2023-04-26T16:28:00.000Z,349758.595
XR Shiba Inu,2.97E-10,230.1027419,1713.378647,6880.421953,2023-04-26T16:28:00.000Z,297028.7331
Floki CEO Coin,3.20E-07,229.4025011,1612.526445,7125.165312,2023-04-26T16:28:00.000Z,320379.9895
EVAI,0.00870488,227.3549925,1677.59303,7354.753412,2023-04-26T16:28:00.000Z,6963172.861
PiBridge,0.009377301,226.1624431,1503.198817,6874.15224,2023-04-26T16:28:00.000Z,0
Jax.Network,0.104347469,225.9497027,1657.172404,7130.115874,2023-04-26T16:28:00.000Z,4174124.564
Walter Inu,9.57E-07,225.7742407,1541.517655,6543.0212,2023-04-26T16:28:00.000Z,95742.16639
GovWorld,0.004434643,225.5439832,1668.700403,6338.685187,2023-04-26T16:28:00.000Z,443464.2819
BabyApeFunClub,9.67E-11,225.3756964,1718.008902,6128.192134,2023-04-26T16:28:00.000Z,96659.27898
Elysian,0.00298077,225.314344,1516.174283,6457.551004,2023-04-26T16:28:00.000Z,0
Tracer DAO,0.010233596,224.503483,1491.436899,7047.042946,2023-04-26T16:28:00.000Z,0
Huckleberry Inu,1.87E-10,223.947252,1700.208332,6919.712703,2023-04-26T16:28:00.000Z,187190.5952
PayAccept,0.114783622,223.4713188,1599.869629,6739.546608,2023-04-26T16:28:00.000Z,5165262.98
Chimeras,0.014306135,223.228765,1658.802893,7204.184828,2023-04-26T16:28:00.000Z,1072960.141
Gagarin,0.086835498,223.1422756,1516.317146,7129.062636,2023-04-26T16:28:00.000Z,8683549.821
Defi Coin,0.023931296,222.7040597,1708.456168,6835.200124,2023-04-26T16:28:00.000Z,2393129.632
DOJO Coin,1.65E-05,222.3147203,1508.912269,6357.220686,2023-04-26T16:28:00.000Z,32519.71717
Boulpik Token,1.23E-06,222.2521198,1617.694118,6907.346243,2023-04-26T16:28:00.000Z,122917.0777
Sturgeon Moon,5.83E-09,222.1395909,1673.982159,6585.20291,2023-04-26T16:28:00.000Z,5181.194
BOHR,0.031928459,222.0140669,1449.375212,7259.377214,2023-04-26T16:28:00.000Z,0
SafeGrow,2.32E-05,220.8518505,1411.841721,6140.544278,2023-04-26T16:28:00.000Z,23208.5302
BURNZ,0.001027071,217.6497118,1485.685139,6372.808281,2023-04-26T16:28:00.000Z,4555.422002
BFK Warzone,0.000793544,216.6959172,1396.345603,6243.492544,2023-04-26T16:28:00.000Z,793543.8771
Pika,1.06E-08,215.8382358,1368.887571,7018.843732,2023-04-26T16:28:00.000Z,530228.7554
BlockStar,0.115862302,215.7660242,1493.836869,6817.377206,2023-04-26T16:28:00.000Z,11586230.21
eHive,4.08E-07,214.8773028,1646.918057,6647.020612,2023-04-26T16:28:00.000Z,118975.4196
GoCryptoMe,0.001889801,214.0285689,1293.096738,5638.581005,2023-04-26T16:28:00.000Z,188980.0979
DeFi Land Gold,5.74E-05,213.9111014,1444.842219,6645.369706,2023-04-26T16:28:00.000Z,14349.12358
Zomfi,0.000550185,213.1443154,1463.360239,5922.894377,2023-04-26T16:28:00.000Z,275092.582
Wrapped NewYorkCoin,9.41E-06,212.931677,1542.880224,6481.433818,2023-04-26T16:28:00.000Z,0
Speedex,0.095199057,211.8087992,1407.129616,6597.12982,2023-04-26T16:28:00.000Z,85679.15162
Yoda Coin Swap,0.011679753,211.0155891,1340.228547,5793.307002,2023-04-26T16:28:00.000Z,5839876.4
Sollama Utilities,3.14E-05,210.9510643,1563.414855,5729.939596,2023-04-26T16:28:00.000Z,0
Ara Blocks,0.000650063,208.2313955,1426.393938,5997.742043,2023-04-26T16:28:00.000Z,0
Crazy Treasure Token,1.70E-05,208.0934996,1500.011196,5886.637203,2023-04-26T16:28:00.000Z,11882.6902
Goku,1.39E-11,208.0718259,1547.725154,5787.906338,2023-04-26T16:28:00.000Z,1390134.475
Candylad,1.43E-18,208.0717431,1460.549744,6598.502243,2023-04-26T16:28:00.000Z,0
Speed Star STAR,0.01645946,208.0219945,1364.665091,6381.615077,2023-04-26T16:28:00.000Z,0
DarkCrypto,0.004205516,207.6426714,1585.631908,6792.817623,2023-04-26T16:28:00.000Z,841.1032836
FLOKI AI,2.13E-10,207.385588,1323.330626,5718.160502,2023-04-26T16:28:00.000Z,89455.52636
Claw,2.14E-07,207.317597,1518.489746,6559.153668,2023-04-26T16:28:00.000Z,21433.05462
Lite USD,2.425914914,207.0939095,1491.659032,5864.553058,2023-04-26T16:28:00.000Z,242591491.4
Rise of Elves,1.844342673,206.5619036,1377.340551,6327.1968,2023-04-26T16:28:00.000Z,0
MonkeDAO,24.01509935,206.2587807,1368.803709,6272.034147,2023-04-26T16:28:00.000Z,0
Pitbull Inu,7.26E-13,205.9109926,1417.243428,5634.731878,2023-04-26T16:28:00.000Z,72604.30942
BSCDium Token,0.000233267,204.3280212,1515.827346,5632.4528,2023-04-26T16:28:00.000Z,18452.72389
RFOX Finance,0.158650813,204.1588033,1547.683036,6604.97714,2023-04-26T16:28:00.000Z,0
KRYZA Exchange,0.00654537,203.8581335,1537.060345,5952.361619,2023-04-26T16:28:00.000Z,51690839.82
MCF Token,0.000350034,203.2935775,1354.792547,5862.861878,2023-04-26T16:28:00.000Z,349617.5218
Kintaman,4.11E-05,202.1802202,1349.981798,6119.448038,2023-04-26T16:28:00.000Z,4109.819052
Panda Cash,1.97E-09,201.2633088,1439.303051,6531.436697,2023-04-26T16:28:00.000Z,19662.3243
COMMUNIQUE,0.011904794,201.1008776,1481.078312,6267.745248,2023-04-26T16:28:00.000Z,0
StarFish OS,0.000816574,200.8075014,1268.466606,5672.799129,2023-04-26T16:28:00.000Z,0
ShibAI Labs,3.13E-07,200.6135422,1309.614673,5525.451022,2023-04-26T16:28:00.000Z,31306.49971
Yobit Token,776.0117008,200.1890434,1502.622956,5701.157304,2023-04-26T16:28:00.000Z,13192198.91
ShopNEXT,0.098129457,199.8245313,1432.199987,5409.639729,2023-04-26T16:28:00.000Z,97784.82595
DeFiHorse,0.000555345,199.4703111,1445.233614,5696.869239,2023-04-26T16:28:00.000Z,370970.6266
Kling,0.000120889,199.2989511,1343.814335,5817.940679,2023-04-26T16:28:00.000Z,120888782
Compound Wrapped BTC,601.9738171,198.8248719,1308.193186,5806.3603,2023-04-26T16:28:00.000Z,95888409.33
PathFundV2,0.001647315,198.2523282,1456.121222,5711.679331,2023-04-26T16:28:00.000Z,164731.5204
LinkPool,0.213259817,198.0607714,1267.891325,5418.252944,2023-04-26T16:28:00.000Z,0
URUS,0.002879922,197.4495697,1439.841879,6470.886167,2023-04-26T16:28:00.000Z,1439961.187
Sealem Token,0.000133463,196.0199974,1395.127132,6351.518636,2023-04-26T16:28:00.000Z,13346.31772
Orclands Metaverse,0.001882034,195.8887472,1429.88906,6118.510078,2023-04-26T16:28:00.000Z,1882033.718
Oly Sport,0.002058864,194.6947603,1448.415784,6080.214525,2023-04-26T16:28:00.000Z,1029432.041
Dot Names,0.000607812,194.3423582,1395.639631,5960.023365,2023-04-26T16:28:00.000Z,60781.1541
Cougar,0.000264211,193.6309774,1238.332144,5733.001062,2023-04-26T16:28:00.000Z,42305.87186
BabyKitty,3.06E-20,191.1954843,1225.858755,5755.744074,2023-04-26T16:28:00.000Z,0.000275413
Kitty Solana,6.97E-11,191.086686,1226.297093,5253.255098,2023-04-26T16:28:00.000Z,0
Diviner Protocol,0.000242259,190.6810623,1284.508026,5219.706162,2023-04-26T16:28:00.000Z,242258.511
Takyon,0.008937295,190.1782908,1268.726131,6012.309947,2023-04-26T16:28:00.000Z,6944277.864
HUH Token,7.80E-07,190.0081321,1278.250098,6251.732558,2023-04-26T16:28:00.000Z,554236.7703
MMSC PLATFORM,0.091110714,189.8140594,1233.915806,6237.299232,2023-04-26T16:28:00.000Z,191332498.5
Sourceless,0.020001935,188.4561977,1438.060678,5958.842021,2023-04-26T16:28:00.000Z,1260121898
Wrapped Bitcoin Cash,121.2607805,188.1324512,1322.508383,5595.24541,2023-04-26T16:28:00.000Z,0
Bao Finance (old),3.74E-05,187.1049114,1201.304667,5187.493114,2023-04-26T16:28:00.000Z,20948768.04
YetiSwap,0.0005918,187.0729995,1182.340633,5703.099504,2023-04-26T16:28:00.000Z,0
Metaverse Future,3.58E-06,186.9441886,1368.935478,5533.124952,2023-04-26T16:28:00.000Z,3180.690496
SolAPE Token,0.002000819,185.7705626,1221.879332,5415.966365,2023-04-26T16:28:00.000Z,0
Shira Cat,7.42E-05,185.3777659,1213.049921,5847.368879,2023-04-26T16:28:00.000Z,40726.71612
Doge Floki Coin,6.84E-13,185.0280958,1290.035129,5848.982625,2023-04-26T16:28:00.000Z,0
MetaXCosmos,2.51E-05,184.3707794,1297.291468,5760.997677,2023-04-26T16:28:00.000Z,0
EurocoinToken,0.079782805,183.6314627,1183.712933,5361.850402,2023-04-26T16:28:00.000Z,7978280.478
AquaGoat.Finance,3.38E-10,182.3820015,1371.140353,5298.820035,2023-04-26T16:28:00.000Z,186130.1327
SaylorMoon,1.31E-10,181.9201626,1317.436563,5619.059585,2023-04-26T16:28:00.000Z,0
GEURO,0.095111259,181.911334,1329.707435,5998.316705,2023-04-26T16:28:00.000Z,77945.48352
Daefrom,0.000252634,181.8980624,1225.25928,5714.698602,2023-04-26T16:28:00.000Z,0
Pi Protocol,0.538684309,181.8449523,1157.976895,5202.514819,2023-04-26T16:28:00.000Z,323210.5853
Shibaverse,0.000648946,181.4497601,1369.008643,5943.729071,2023-04-26T16:28:00.000Z,648946.2226
API INU,1.21E-08,181.0622232,1249.190976,5409.689992,2023-04-26T16:28:00.000Z,59668.71
Grape Finance,0.02185542,180.8173168,1269.153206,5932.089141,2023-04-26T16:28:00.000Z,558.9742124
TILWIKI,0.074740924,180.456294,1299.823997,5539.297951,2023-04-26T16:28:00.000Z,12741.83267
BETA MOON,9.45E-12,180.2129475,1269.997985,5356.510889,2023-04-26T16:28:00.000Z,8398.240246
Polycat Finance,0.228788951,179.7768796,1292.844735,5896.209353,2023-04-26T16:28:00.000Z,293112.9644
Hurrian Network,1.55E-05,179.7596724,1324.063913,5105.003516,2023-04-26T16:28:00.000Z,155014.9954
CatBoy,0.001670428,179.3415732,1161.27109,5161.859355,2023-04-26T16:28:00.000Z,167042.8125
Bloomify,0.40823855,178.4761697,1215.412123,5327.001248,2023-04-26T16:28:00.000Z,0
Cardano Gold,0.02733827,178.3950432,1341.620585,4881.223604,2023-04-26T16:28:00.000Z,273382.6952
Vancat,2.88E-07,177.8334272,1170.911147,5468.401828,2023-04-26T16:28:00.000Z,288028.8037
Avaxtars Token,0.000221802,177.6243301,1312.377187,5385.79189,2023-04-26T16:28:00.000Z,66540.6404
xToken,0.003381361,177.580333,1278.231086,5118.630853,2023-04-26T16:28:00.000Z,0
Heros Token,1.63E-12,177.3585679,1181.05139,5760.386485,2023-04-26T16:28:00.000Z,162940.2077
Movn,0.009978942,177.1364566,1228.223409,5755.163141,2023-04-26T16:28:00.000Z,8981047.912
Cens World,7.67E-05,176.9474168,1304.304802,5782.887746,2023-04-26T16:28:00.000Z,38358.71063
Scarab Finance,0.018526882,176.942279,1244.10346,5121.162167,2023-04-26T16:28:00.000Z,3890.663848
Triveum,7.65E-05,176.9022088,1349.450475,5334.156114,2023-04-26T16:28:00.000Z,15304.82646
H2O Securities,0.011971448,176.2399215,1341.452469,5709.782247,2023-04-26T16:28:00.000Z,0
LIFEBIRD,1.34E-10,175.7988137,1119.198254,5646.365823,2023-04-26T16:28:00.000Z,0
VENO,5.40E-18,174.8764899,1122.492245,5186.623371,2023-04-26T16:28:00.000Z,0
DOEX,0.000150375,174.8625328,1135.328914,5521.903059,2023-04-26T16:28:00.000Z,21052.5141
HUNNY FINANCE,0.006871045,173.9684974,1171.523814,5458.128001,2023-04-26T16:28:00.000Z,0
Starfish OS,0.001809249,172.818665,1119.812862,5461.780694,2023-04-26T16:28:00.000Z,90462.43484
FANZY,7.44E-05,172.7597232,1281.458529,5018.765722,2023-04-26T16:28:00.000Z,0
SafeLaunch,0.04564651,172.2708933,1277.565649,5037.211453,2023-04-26T16:28:00.000Z,0
CUBE,0.044955714,172.0262717,1215.109523,4725.960024,2023-04-26T16:28:00.000Z,449557135.4
DUX,0.012831241,171.5834466,1138.830713,4671.556482,2023-04-26T16:28:00.000Z,12831241.23
Penrose Finance,0.000261522,171.4631926,1082.463172,5372.069869,2023-04-26T16:28:00.000Z,554.9524807
Continuum World,0.003330702,170.9767276,1113.279497,5615.886316,2023-04-26T16:28:00.000Z,3330702.481
Earn Defi Coin,1.355101115,170.8793449,1164.54094,4628.279178,2023-04-26T16:28:00.000Z,0
Magic Beasties,1.57E-07,170.8231463,1220.329175,5024.069356,2023-04-26T16:28:00.000Z,0
Wenlambo,0.004689648,170.2940439,1076.070741,5503.40242,2023-04-26T16:28:00.000Z,468964.8065
Bali Social Integrated,0.296728704,169.8657303,1260.238286,4969.173419,2023-04-26T16:28:00.000Z,296728704
NFT STARS,0.071250652,169.7881857,1294.066951,5492.566791,2023-04-26T16:28:00.000Z,1425013.04
Kitsumon,3.84E-05,169.2207772,1115.99948,4613.884237,2023-04-26T16:28:00.000Z,2877716.043
Poglana,1.36E-09,168.6374671,1290.074305,4906.789868,2023-04-26T16:28:00.000Z,90469.61043
RabbitKing,6.79E-10,168.4892525,1103.115591,5429.295188,2023-04-26T16:28:00.000Z,67926.86803
Totocat,5.30E-11,168.4305013,1105.387845,5519.477578,2023-04-26T16:28:00.000Z,53032.59398
Scratch,0.020736903,167.789422,1182.398118,4857.619289,2023-04-26T16:28:00.000Z,622107.0964
ixirswap,0.002283739,166.8580498,1253.945129,5189.651987,2023-04-26T16:28:00.000Z,0
MarbleVerse,0.001411092,165.5237217,1266.637076,4658.772633,2023-04-26T16:28:00.000Z,141109.1556
Foundation,1.10E-06,165.1972234,1181.919002,4589.116385,2023-04-26T16:28:00.000Z,110028.2184
Genie AI,7.20E-05,164.9317469,1232.503361,5252.856404,2023-04-26T16:28:00.000Z,71971.65282
TrueCNH,0.13211278,164.9137041,1206.848859,82567.33689,2023-04-26T16:28:00.000Z,0
Tikky Inu,1.13E-11,164.8049858,1258.395088,4737.927591,2023-04-26T16:28:00.000Z,11257.53986
The Parallel,0.00248995,164.4216645,1197.206245,5117.076848,2023-04-26T16:28:00.000Z,2489949.794
Hachiko,2.48E-10,163.5682825,1067.214331,4620.446926,2023-04-26T16:28:00.000Z,247699.1003
Mac&Cheese,4.09E-07,163.5484797,1256.186363,5333.121207,2023-04-26T16:28:00.000Z,0
ROIMA INC TOKEN,0.000466987,163.5074835,1082.418443,4660.479289,2023-04-26T16:28:00.000Z,38396.46348
Sensi,0.002369713,162.8112158,1088.504706,4737.416504,2023-04-26T16:28:00.000Z,579951.4195
Polars,0.001975348,162.5087029,1142.904111,5071.726247,2023-04-26T16:28:00.000Z,1777199.436
Synapse Network,0.011447894,162.3194748,1042.972019,4708.941152,2023-04-26T16:28:00.000Z,2262504.555
Adroverse,0.00050666,162.0550571,1050.473897,5285.240911,2023-04-26T16:28:00.000Z,506659.8068
Babacoin,3.30E-05,161.8648508,1077.755754,4612.530726,2023-04-26T16:28:00.000Z,693487.0844
Vira-lata Finance,1.66E-09,161.7448823,1087.632144,4512.450331,2023-04-26T16:28:00.000Z,775069.4415
DOPE Coin,6.49E-05,161.1880872,1064.211979,4564.76965,2023-04-26T16:28:00.000Z,27266.40649
Scary Bunny,7.66E-13,161.0167322,1238.589991,5253.824965,2023-04-26T16:28:00.000Z,76603.84083
Shitcoin,0.011210622,160.6204041,1179.614501,4839.533989,2023-04-26T16:28:00.000Z,235423.0724
IMMOPET Token,0.013361293,160.1554752,1054.111955,5069.251586,2023-04-26T16:28:00.000Z,26722585.01
RUG RADIO,0.024178489,160.0466424,1098.526597,4349.342411,2023-04-26T16:28:00.000Z,489019.1915
DigiSwap,0.000494644,159.9270969,1160.726187,4967.002378,2023-04-26T16:28:00.000Z,66995.07325
JPool Staked SOL (JSOL),24.94428731,159.3376072,1228.838461,4817.892315,2023-04-26T16:28:00.000Z,2513898.263
Studyum,0.002630774,158.957409,1058.917476,4719.70751,2023-04-26T16:28:00.000Z,2630774.139
Libra Protocol,0.12738635,157.0259218,1015.092417,4634.882714,2023-04-26T16:28:00.000Z,63693.175
All In AI,0.000264545,156.8413676,1016.414959,4618.696893,2023-04-26T16:28:00.000Z,26454.48202
Hare Plus,4.46E-11,156.7784146,1168.920129,4532.298809,2023-04-26T16:28:00.000Z,0
Adamant,0.25521458,154.7608992,1044.562744,4908.588294,2023-04-26T16:28:00.000Z,1084065.91
Pink Panther Lovers,5.74E-12,154.3801453,1115.673273,4821.417901,2023-04-26T16:28:00.000Z,120467.596
